ResponseID,Semester,Year,Term,StudentID,PolicyArea,Question_Column,Question_Short,Response_Text,Response_Length,Word_Count,Original_Row_Index,Question_Category,Response_Text_Clean,Dataset,Date_Extracted,Sentence_Count,Avg_Word_Length
Fall_2024_27,Fall_2024,2024,Fall,12019593.0,Cost of Living Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,It was super cool and fun with all kinds of things for everyone. The breakout rooms allowed for complex discussion and the symposium allowed for you to learn more and more. All around amazing experience.,203,35,27,Casual_Description,it was super cool and fun with all kinds of things for everyone the breakout rooms allowed for complex discussion and the symposium allowed for you to learn more and more all around amazing experience,THM_All_Semesters,2026-02-11 15:44:00.160575,4,5.8
Fall_2024_28,Fall_2024,2024,Fall,11913006.0,Cost of Living Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,The experience overall was more or less about bettering the community and involved other topics to consider such as how would it affect other businesses or the area of focus. The breakout rooms were easier to talk in because of the areas that people were also focusing on all had similar solutions and ideas.,308,54,28,Casual_Description,the experience overall was more or less about bettering the community and involved other topics to consider such as how would it affect other businesses or the area of focus the breakout rooms were easier to talk in because of the areas that people were also focusing on all had similar solutions and ideas,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.7
Fall_2024_29,Fall_2024,2024,Fall,12364119.0,Climate Change Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"Honestly I was nervous about the event because I didn't know what to expect in the beginning but I just showed up and everything went really well. There were people there to direct me where to go and to mediate conversation between students, it was over pretty fast and actually pretty easy.",291,52,29,Casual_Description,honestly i was nervous about the event because i didnt know what to expect in the beginning but i just showed up and everything went really well there were people there to direct me where to go and to mediate conversation between students it was over pretty fast and actually pretty easy,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.6
Fall_2024_30,Fall_2024,2024,Fall,12130262.0,"Food, Agriculture, and Animal Policy",Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"It's like you're in a seminar, where you can look into specific classes to learn about political action. It's mandatory or you will fail, but it's not that bad. It's interesting to say the least.",195,35,30,Casual_Description,its like youre in a seminar where you can look into specific classes to learn about political action its mandatory or you will fail but its not that bad its interesting to say the least,THM_All_Semesters,2026-02-11 15:44:00.160575,4,5.57
Fall_2024_31,Fall_2024,2024,Fall,11795551.0,Immigration Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,This event was a cool experience. It really helped me in gaining on how other people view my policy. Also I gained valuable information that I could add to my town hall assignments that would help improve my policy solution.,224,40,31,Casual_Description,this event was a cool experience it really helped me in gaining on how other people view my policy also i gained valuable information that i could add to my town hall assignments that would help improve my policy solution,THM_All_Semesters,2026-02-11 15:44:00.160575,4,5.6
Fall_2024_32,Fall_2024,2024,Fall,12419941.0,Drug Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"It's a very well-organized event, that promotes your ability to make a change. People in Town Hall are super easy to talk to, and I was able to connect and meet new people. This event does run later, but it was very fun and helpful once we started.",248,48,32,Casual_Description,its a very wellorganized event that promotes your ability to make a change people in town hall are super easy to talk to and i was able to connect and meet new people this event does run later but it was very fun and helpful once we started,THM_All_Semesters,2026-02-11 15:44:00.160575,4,5.17
Fall_2024_33,Fall_2024,2024,Fall,11913318.0,Criminal Justice Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,The THM is not as scary as it sounds. If you are afraid to talk in class or in front of groups it will be a little uncomfortable. Most people are welcoming and make suggestions to add to your policy.,199,40,33,Casual_Description,the thm is not as scary as it sounds if you are afraid to talk in class or in front of groups it will be a little uncomfortable most people are welcoming and make suggestions to add to your policy,THM_All_Semesters,2026-02-11 15:44:00.160575,4,4.97
Fall_2024_34,Fall_2024,2024,Fall,12445447.0,Cost of Living Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"At first, I was nervous because I thought it would be more like a presentation than a discussion with others, but knowing it was a discussion made me more confident and able to talk to others. I thought it was a great way to meet new people because I had made friends while participating.",288,54,34,Casual_Description,at first i was nervous because i thought it would be more like a presentation than a discussion with others but knowing it was a discussion made me more confident and able to talk to others i thought it was a great way to meet new people because i had made friends while participating,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.33
Fall_2024_41,Fall_2024,2024,Fall,8806175.0,Cost of Living Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"Once I finally attended the THM, it was not what I expected, it was very casual, and laid back, we just talked as a big group and then separated into smaller groups. I learned more about some cons that could come from increasing minimum wage, and how it’s not just pros, but there are many cons that come with it. I really enjoyed the whole process and layout of the event. I would definitely recommend it to other students, it helps us research more about common issues, and talk amongst peers about our ideas, it’s very laid back and informative at the same time!",565,104,41,Casual_Description,once i finally attended the thm it was not what i expected it was very casual and laid back we just talked as a big group and then separated into smaller groups i learned more about some cons that could come from increasing minimum wage and how its not just pros but there are many cons that come with it i really enjoyed the whole process and layout of the event i would definitely recommend it to other students it helps us research more about common issues and talk amongst peers about our ideas its very laid back and informative at the same time,THM_All_Semesters,2026-02-11 15:44:00.160575,4,5.43
Fall_2024_42,Fall_2024,2024,Fall,11773815.0,Criminal Justice Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"It was fun being able to explain my policy and the reasoning behind it, and it was fun that people were actually interested in what i was saying and asked me questions",167,32,42,Casual_Description,it was fun being able to explain my policy and the reasoning behind it and it was fun that people were actually interested in what i was saying and asked me questions,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.22
Fall_2024_43,Fall_2024,2024,Fall,12464336.0,Drug Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,Honestly I was kinda nervous at the beggining but when the meeting started I saw like everyone was so gently with everyone and everything was so respectful so I liked it honestly. The information and discussion that everyone shared was so interesting.,251,42,43,Casual_Description,honestly i was kinda nervous at the beggining but when the meeting started i saw like everyone was so gently with everyone and everything was so respectful so i liked it honestly the information and discussion that everyone shared was so interesting,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.98
Fall_2024_44,Fall_2024,2024,Fall,12492013.0,Criminal Justice Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"It was cool. I just wish there was more independent communication opposed to big group, some people dominated the conversation and there wasnt much opportunity to individually engage and receive feedback in the limited time.",224,35,44,Casual_Description,it was cool i just wish there was more independent communication opposed to big group some people dominated the conversation and there wasnt much opportunity to individually engage and receive feedback in the limited time,THM_All_Semesters,2026-02-11 15:44:00.160575,3,6.4
Fall_2024_45,Fall_2024,2024,Fall,12278839.0,Immigration Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,The professors were very nice and helpful with preparation for town hall. I don’t stress you got this. Networking helps so much at the meeting.,143,25,45,Casual_Description,the professors were very nice and helpful with preparation for town hall i dont stress you got this networking helps so much at the meeting,THM_All_Semesters,2026-02-11 15:44:00.160575,4,5.72
Fall_2024_46,Fall_2024,2024,Fall,12495783.0,Cost of Living Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,I would say it is not as bad as it seems,40,11,46,Casual_Description,i would say it is not as bad as it seems,THM_All_Semesters,2026-02-11 15:44:00.160575,1,3.64
Fall_2024_47,Fall_2024,2024,Fall,12050884.0,Immigration Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"During the Townhall meeting, we were able to speak with our own groups get feedback and we’re able to brainstorm on possible new information that could help us with our papers. It was specially interesting to hear from the experts in different aspects after the breakout, they answered questions that we had and it was a great experience.",338,58,47,Casual_Description,during the townhall meeting we were able to speak with our own groups get feedback and were able to brainstorm on possible new information that could help us with our papers it was specially interesting to hear from the experts in different aspects after the breakout they answered questions that we had and it was a great experience,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.83
Fall_2024_49,Fall_2024,2024,Fall,12470316.0,Climate Change Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"Even though the build up to town hall was nerve wracking, it wasn't too bad. It was quite easy and talking to others and knowing what they found out, their solutions and other stuff was beneficial and helped with what I could've been missing. It's a good opportunity to meet other people and get out of your shell.",314,58,49,Casual_Description,even though the build up to town hall was nerve wracking it wasnt too bad it was quite easy and talking to others and knowing what they found out their solutions and other stuff was beneficial and helped with what i couldve been missing its a good opportunity to meet other people and get out of your shell,THM_All_Semesters,2026-02-11 15:44:00.160575,4,5.41
Fall_2024_50,Fall_2024,2024,Fall,12410373.0,K-12 Education Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"A few days prior to the event, I was very nervous thinking that it would be like a presentation. It wasn’t until Town Hall that I realized it was more of a discussion than a presentation. Nobody was forced to speak and everyone was encouraged to speak their mind. The event overall was pretty enjoyable.",303,55,50,Casual_Description,a few days prior to the event i was very nervous thinking that it would be like a presentation it wasnt until town hall that i realized it was more of a discussion than a presentation nobody was forced to speak and everyone was encouraged to speak their mind the event overall was pretty enjoyable,THM_All_Semesters,2026-02-11 15:44:00.160575,5,5.51
Fall_2024_51,Fall_2024,2024,Fall,12309727.0,K-12 Education Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"It actually wasn't as bad as I thought, it was actually probably the easiest thing I've done for this semester and if anything the class overprepared me for it. Which isn't too bad but I'd rather spend my time on other stuff. But after reading THM Assignment #7 it makes.",271,50,51,Casual_Description,it actually wasnt as bad as i thought it was actually probably the easiest thing ive done for this semester and if anything the class overprepared me for it which isnt too bad but id rather spend my time on other stuff but after reading thm assignment 7 it makes,THM_All_Semesters,2026-02-11 15:44:00.160575,4,5.42
Fall_2024_52,Fall_2024,2024,Fall,12483433.0,Reproductive Health Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"I enjoyed the Breakout room a lot, it felt nice to talk with others who have the same interests as me and all our policies are similar in a way. It felt very comfortable and easy to present my ideas. I met a lot of people I thought were pretty cool. However, the Action Symposium seemed overwhelming at the beginning because there were so many people, and no one really directed us where to go or what to do. After we asked someone for a third time, they explained how we go to a table once a group leaves and we take their seats, and we proceed to do that for 3 tables.",570,113,52,Casual_Description,i enjoyed the breakout room a lot it felt nice to talk with others who have the same interests as me and all our policies are similar in a way it felt very comfortable and easy to present my ideas i met a lot of people i thought were pretty cool however the action symposium seemed overwhelming at the beginning because there were so many people and no one really directed us where to go or what to do after we asked someone for a third time they explained how we go to a table once a group leaves and we take their seats and we proceed to do that for 3 tables,THM_All_Semesters,2026-02-11 15:44:00.160575,6,5.04
Fall_2024_53,Fall_2024,2024,Fall,12537578.0,Cost of Living Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,It was pretty calm but make sure you prepared to talk because they will ask you to speak about your topic so be prepared. Although its pretty fun and you meet and talk to new people within your group.,200,39,53,Casual_Description,it was pretty calm but make sure you prepared to talk because they will ask you to speak about your topic so be prepared although its pretty fun and you meet and talk to new people within your group,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.13
Fall_2024_59,Fall_2024,2024,Fall,12447917.0,Healthcare Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,The breakout rooms were welcoming and it felt like I could easily share information about my policy. The action symposium was fun because there was numerous speakers and we got to learn about the different ways to reach out to make a change.,241,43,59,Casual_Description,the breakout rooms were welcoming and it felt like i could easily share information about my policy the action symposium was fun because there was numerous speakers and we got to learn about the different ways to reach out to make a change,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.6
Fall_2024_60,Fall_2024,2024,Fall,12592542.0,Drug Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"The Town Hall Meeting was underwhelming, we all share our position statements and discuss what changes can be made and what obstacles we face, and how we can implement these policies. I received more insight on my policy topic and learned information that inspired me to make a change within my community some time in the future.",329,57,60,Casual_Description,the town hall meeting was underwhelming we all share our position statements and discuss what changes can be made and what obstacles we face and how we can implement these policies i received more insight on my policy topic and learned information that inspired me to make a change within my community some time in the future,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.77
Fall_2024_61,Fall_2024,2024,Fall,12401741.0,Cost of Living Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"It was a good experience, not too hard or easy, it wouldn't hurt to try it.",75,16,61,Casual_Description,it was a good experience not too hard or easy it wouldnt hurt to try it,THM_All_Semesters,2026-02-11 15:44:00.160575,2,4.69
Fall_2024_65,Fall_2024,2024,Fall,10625564.0,Cost of Living Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"We we were introduced to the moderators and told their expertise, then we were able to discuss our more specific policies within a small group. After getting advice and talking amongst our peers we ended up going to the library to the action symposium, where there were more experts on where to go to take action for our policies.",330,59,65,Casual_Description,we we were introduced to the moderators and told their expertise then we were able to discuss our more specific policies within a small group after getting advice and talking amongst our peers we ended up going to the library to the action symposium where there were more experts on where to go to take action for our policies,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.59
Fall_2024_66,Fall_2024,2024,Fall,11502999.0,Cost of Living Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,It was good to talk to people with different views and ideas so I could consider them. I was intrigued by different people's ideas and concerns because It was something I had not thought of.,190,35,66,Casual_Description,it was good to talk to people with different views and ideas so i could consider them i was intrigued by different peoples ideas and concerns because it was something i had not thought of,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.43
Fall_2024_70,Fall_2024,2024,Fall,12320309.0,Firearm Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"Overall I really enjoyed the Town Hall Meeting and all the assignments leading up to the event, however I would be very weary in doing anything too political as your policy topic because all the people I talked to during the action symposium had an extremely hard time seperating politics from facts and I was given extremely bias advice (if any at all).",354,63,70,Casual_Description,overall i really enjoyed the town hall meeting and all the assignments leading up to the event however i would be very weary in doing anything too political as your policy topic because all the people i talked to during the action symposium had an extremely hard time seperating politics from facts and i was given extremely bias advice if any at all,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.62
Fall_2024_73,Fall_2024,2024,Fall,11833797.0,Climate Change Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"The events are really fun, it may seem scary at first but its not as intimidating as it seems. Everyone is really nice and supportive that you are able to express your own thoughts without any fear. The consultants help out a lot with your own ideas and thoughts and help the discussion go along. It's overall very fun and not as scary as it seems.",348,66,73,Casual_Description,the events are really fun it may seem scary at first but its not as intimidating as it seems everyone is really nice and supportive that you are able to express your own thoughts without any fear the consultants help out a lot with your own ideas and thoughts and help the discussion go along its overall very fun and not as scary as it seems,THM_All_Semesters,2026-02-11 15:44:00.160575,5,5.27
Fall_2024_74,Fall_2024,2024,Fall,12562980.0,Climate Change Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"I was very nervous leading up to the event as I wasn’t really sure what the atmosphere would be like the night of the event. However, the breakout rooms broke the ice and I found myself having fun connecting on the issues that I had been researching for the past months and was excited that other people actually agreed with my ideas for policy changes. Then I got to hear from experts that could help us implement our policy issues and create actual change and has got chocolate. Overall the event was really fun and a good learning experience which I shouldn’t have been so nervous to attend.",594,108,74,Casual_Description,i was very nervous leading up to the event as i wasnt really sure what the atmosphere would be like the night of the event however the breakout rooms broke the ice and i found myself having fun connecting on the issues that i had been researching for the past months and was excited that other people actually agreed with my ideas for policy changes then i got to hear from experts that could help us implement our policy issues and create actual change and has got chocolate overall the event was really fun and a good learning experience which i shouldnt have been so nervous to attend,THM_All_Semesters,2026-02-11 15:44:00.160575,5,5.5
Fall_2024_76,Fall_2024,2024,Fall,12456692.0,Climate Change Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,The preparation was much more difficult than the actual event. The time passed pretty quickly and the part where you needed to speak to everyone wasn't too uncomfortable.,170,28,76,Casual_Description,the preparation was much more difficult than the actual event the time passed pretty quickly and the part where you needed to speak to everyone wasnt too uncomfortable,THM_All_Semesters,2026-02-11 15:44:00.160575,3,6.07
Fall_2024_77,Fall_2024,2024,Fall,12279814.0,Housing & Homelessness Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"There was a lot of students with different perspectives, a lot of information to be given and heard, it was a lot of fun really",127,25,77,Casual_Description,there was a lot of students with different perspectives a lot of information to be given and heard it was a lot of fun really,THM_All_Semesters,2026-02-11 15:44:00.160575,1,5.08
Fall_2024_80,Fall_2024,2024,Fall,11833069.0,Cost of Living Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,I got to spend time with several different professionals in order to talk about and learn more about the policy I decided is important to change here in California. I also got to collaborate with other students and learn about what policy they chose and the solution they had for it.,283,51,80,Casual_Description,i got to spend time with several different professionals in order to talk about and learn more about the policy i decided is important to change here in california i also got to collaborate with other students and learn about what policy they chose and the solution they had for it,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.55
Fall_2024_81,Fall_2024,2024,Fall,11825087.0,Reproductive Health Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,I got to research a policy I am very passionate about. Town Hall Meeting is a great experience because you get to share ideas on the policies and learn more useful information.,176,32,81,Casual_Description,i got to research a policy i am very passionate about town hall meeting is a great experience because you get to share ideas on the policies and learn more useful information,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.5
Fall_2024_82,Fall_2024,2024,Fall,12528686.0,Housing & Homelessness Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"It was a lot of work ad stress to put everything together, other than it helping me with more information, but it also helped me with my communication skills. It forces you to be social, which isn't a bad thing. You can kind of look at it as a small class that has the same interest as you, and who only wants to do good. It was a pretty good experience, many faces that I've never seen before. The only thing that I didn't like about it is a few other students and I didn't get to talk that much about our topic or get to put in our thoughts, yes, we could have piped in, but it was kind of off topic too, it was a lot. Me personally, I only got to speak about it a bit, we also didn't get to get through all of the questions, if anything we got through half of it. Also, another thing was the seating, it was in a big circle, but more people started to come in and at some point, everyone was cramped and the circle needed to be bigger, or if anything a bigger classroom.",973,197,82,Casual_Description,it was a lot of work ad stress to put everything together other than it helping me with more information but it also helped me with my communication skills it forces you to be social which isnt a bad thing you can kind of look at it as a small class that has the same interest as you and who only wants to do good it was a pretty good experience many faces that ive never seen before the only thing that i didnt like about it is a few other students and i didnt get to talk that much about our topic or get to put in our thoughts yes we could have piped in but it was kind of off topic too it was a lot me personally i only got to speak about it a bit we also didnt get to get through all of the questions if anything we got through half of it also another thing was the seating it was in a big circle but more people started to come in and at some point everyone was cramped and the circle needed to be bigger or if anything a bigger classroom,THM_All_Semesters,2026-02-11 15:44:00.160575,8,4.94
Fall_2024_83,Fall_2024,2024,Fall,12307517.0,Criminal Justice Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,It is a good way to get to learn and get involved in the community,66,15,83,Casual_Description,it is a good way to get to learn and get involved in the community,THM_All_Semesters,2026-02-11 15:44:00.160575,1,4.4
Fall_2024_85,Fall_2024,2024,Fall,11786061.0,Reproductive Health Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"The THM was a lot less stressfull than I thought, and I did not feel very nervous about it. I felt that I was very well prepared and everyone involved was helpful and enthusiastic.",180,34,85,Casual_Description,the thm was a lot less stressfull than i thought and i did not feel very nervous about it i felt that i was very well prepared and everyone involved was helpful and enthusiastic,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.29
Fall_2024_87,Fall_2024,2024,Fall,11983804.0,Climate Change Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,It felt very casual way of speaking and was a great introduction into showing how everyone can create change if they put their mind to it.,138,26,87,Casual_Description,it felt very casual way of speaking and was a great introduction into showing how everyone can create change if they put their mind to it,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.31
Fall_2024_91,Fall_2024,2024,Fall,11927254.0,Drug Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"It was very relaxed and fun, the officials were not as intimidating as I was expecting. And it was more of just a big group discussion.",135,26,91,Casual_Description,it was very relaxed and fun the officials were not as intimidating as i was expecting and it was more of just a big group discussion,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.19
Fall_2024_94,Fall_2024,2024,Fall,12341603.0,Cost of Living Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"THM is an event which you collaborate with your peers, which you most likely might not know were in the class, as well as have discussion and connect ideas with each other. Really engaging and listening to what your community has to offer.",239,43,94,Casual_Description,thm is an event which you collaborate with your peers which you most likely might not know were in the class as well as have discussion and connect ideas with each other really engaging and listening to what your community has to offer,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.56
Fall_2024_95,Fall_2024,2024,Fall,12475477.0,K-12 Education Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"Honestly it didn't go that bad, i learned a lot from it. I expected to be really nervous but i wasn't at all, especially since i knew what i was talking about and the policy i focused on really interest me. I would describe it as sacratic seminar and i just loved listening to other peoples ideas and work together to improve our policy.",337,64,95,Casual_Description,honestly it didnt go that bad i learned a lot from it i expected to be really nervous but i wasnt at all especially since i knew what i was talking about and the policy i focused on really interest me i would describe it as sacratic seminar and i just loved listening to other peoples ideas and work together to improve our policy,THM_All_Semesters,2026-02-11 15:44:00.160575,4,5.27
Fall_2024_97,Fall_2024,2024,Fall,12020126.0,K-12 Education Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,The Town Hall meeting is not stressful at all and its a really great way to get to talk to people about what you are passionate about!,134,27,97,Casual_Description,the town hall meeting is not stressful at all and its a really great way to get to talk to people about what you are passionate about,THM_All_Semesters,2026-02-11 15:44:00.160575,1,4.96
Fall_2024_98,Fall_2024,2024,Fall,12084333.0,Healthcare Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"It was a very organized, but late event.They offered complimentary hot chocolate/coffee and snacks!!  Everyone was very interested in what I had to say and that felt amazing.",174,28,98,Casual_Description,it was a very organized but late eventthey offered complimentary hot chocolatecoffee and snacks  everyone was very interested in what i had to say and that felt amazing,THM_All_Semesters,2026-02-11 15:44:00.160575,3,6.21
Fall_2024_100,Fall_2024,2024,Fall,12332334.0,K-12 Education Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,I went in to discuss my policy problem and solution heard from others and got advice about our topics from educated people.,123,22,100,Casual_Description,i went in to discuss my policy problem and solution heard from others and got advice about our topics from educated people,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.59
Fall_2024_101,Fall_2024,2024,Fall,12443224.0,Healthcare Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,It was actually a lot more interesting than I had expected. I didn't think I would like it but I was really invested in the discussions.,136,26,101,Casual_Description,it was actually a lot more interesting than i had expected i didnt think i would like it but i was really invested in the discussions,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.23
Fall_2024_102,Fall_2024,2024,Fall,8797192.0,K-12 Education Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"The Town Hall Meeting wasn't so bad as I thought it would be. I feel like I learned a lot about how to write a paper, and I feel a little better about presenting now. It wasn't really a presentation, more of a discussion than anything, which I think is a good stepping stone. The symposium wasn't really all that great though, tables got full quickly and everyone just wanted to go home (i don't blame them, it was pretty late and some of us had long drives, my friend had a 45-minute drive, i had a half hour one). I liked the hot cocoa at the end though, it kept me warm for a little bit.",590,117,102,Casual_Description,the town hall meeting wasnt so bad as i thought it would be i feel like i learned a lot about how to write a paper and i feel a little better about presenting now it wasnt really a presentation more of a discussion than anything which i think is a good stepping stone the symposium wasnt really all that great though tables got full quickly and everyone just wanted to go home i dont blame them it was pretty late and some of us had long drives my friend had a 45minute drive i had a half hour one i liked the hot cocoa at the end though it kept me warm for a little bit,THM_All_Semesters,2026-02-11 15:44:00.160575,6,5.04
Fall_2024_103,Fall_2024,2024,Fall,10865388.0,Cost of Living Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"It was fine, so many people and pretty chaotic but manageable. I definitely learned at least one thing which is cool.",117,21,103,Casual_Description,it was fine so many people and pretty chaotic but manageable i definitely learned at least one thing which is cool,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.57
Fall_2024_104,Fall_2024,2024,Fall,11756551.0,Criminal Justice Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"You get what you put in is pretty much what I would say. If you go into this wanting to learn, YOU WILL! This was a really fun event and I felt extremely supported about my policy idea/solution after talking with the experts and folks at the Action Symposium!",259,49,104,Casual_Description,you get what you put in is pretty much what i would say if you go into this wanting to learn you will this was a really fun event and i felt extremely supported about my policy ideasolution after talking with the experts and folks at the action symposium,THM_All_Semesters,2026-02-11 15:44:00.160575,2,5.29
Fall_2024_105,Fall_2024,2024,Fall,12594609.0,K-12 Education Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,"I had lots of fun participating in town hall. It sounded very hard to do and complete at first, but it was very simple. I had fun engaging with other students who had similar topics to mine. I also liked that they had pizza and hot chocolate as a reward for being there and doing what is expected to be done.",308,61,105,Casual_Description,i had lots of fun participating in town hall it sounded very hard to do and complete at first but it was very simple i had fun engaging with other students who had similar topics to mine i also liked that they had pizza and hot chocolate as a reward for being there and doing what is expected to be done,THM_All_Semesters,2026-02-11 15:44:00.160575,5,5.05
Fall_2024_106,Fall_2024,2024,Fall,11821473.0,Reproductive Health Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,I had a lot of fun. I highly recommed.,38,9,106,Casual_Description,i had a lot of fun i highly recommed,THM_All_Semesters,2026-02-11 15:44:00.160575,3,4.22
Fall_2024_109,Fall_2024,2024,Fall,12541660.0,Firearm Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,This experience allowed me to learn a lot about the topic I chose. It is important to have discussions like that in the Breakout Rooms because they open our eyes to knew ideas and perspectives. It also helps us make sure everything we say is factual and true.,259,48,109,Casual_Description,this experience allowed me to learn a lot about the topic i chose it is important to have discussions like that in the breakout rooms because they open our eyes to knew ideas and perspectives it also helps us make sure everything we say is factual and true,THM_All_Semesters,2026-02-11 15:44:00.160575,4,5.4
Fall_2024_110,Fall_2024,2024,Fall,10207237.0,Cost of Living Policy,Describe your experience participating in the event as if you were talking to a friend.,Describe your experience participating in the event as if you were talking to a friend.,I was nervous at first but then felt very comfortable once we got started. Everyone got to share ideas and I learned a lot.,123,24,110,Casual_Description,i was nervous at first but then felt very comfortable once we got started everyone got to share ideas and i learned a lot,THM_All_Semesters,2026-02-11 15:44:00.160575,3,5.12
